Occupation Code,11,21,22,23,31-33,42,44-45,48-49,51,52,53,54,55,56,61,62,71,72,81,90
43-5111,0.0,2.7,0.2,0.6,18.4,12.7,9.8,11.8,0.1,0.5,0.2,3.6,1.4,31.3,0.7,1.5,0.0,0.4,0.4,3.0
43-6011,0.0,0.4,0.6,2.8,4.3,2.8,1.3,1.1,2.7,11.7,2.3,12.1,6.0,5.3,15.0,9.5,1.1,0.6,6.5,13.2
43-6012,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.3,1.9,0.1,82.8,0.7,1.2,0.3,0.4,0.0,0.0,0.4,10.8
43-9011,0.0,0.3,0.9,0.3,3.2,3.4,3.9,4.7,8.3,10.5,0.4,21.9,5.3,8.6,7.8,4.7,0.2,0.2,1.1,11.8
43-9021,0.0,0.2,0.1,0.9,3.1,6.4,4.3,3.3,7.5,9.6,1.2,14.8,2.2,18.6,5.4,8.4,0.3,0.1,3.1,7.4
43-9051,0.0,0.1,0.2,0.1,5.3,0.8,0.9,2.0,10.5,11.8,0.4,17.8,3.1,25.8,6.1,2.9,0.4,0.2,2.2,9.5
43-9199,0.0,0.2,0.2,0.7,1.8,1.9,2.8,1.3,2.2,5.3,1.1,4.3,3.7,7.1,24.1,8.8,0.5,0.6,3.1,22.8
45-2099,0.0,0.8,2.1,0.5,2.4,13.5,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,2.1,0.0,1.4,0.0,0.0,9.1
47-1011,0.0,4.8,0.6,70.7,1.8,0.4,0.3,0.8,0.3,0.0,0.6,1.2,0.4,2.3,0.6,0.3,0.1,0.0,0.3,6.8
47-2031,0.0,0.1,0.0,62.0,3.1,0.5,0.9,0.2,0.2,0.0,0.5,0.3,0.1,2.1,0.9,0.4,0.0,0.0,0.1,1.0
47-2051,0.0,0.1,0.0,92.4,1.8,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,2.6,0.1,0.0,0.0,0.0,0.0,0.8
47-2071,0.0,0.5,0.0,75.2,3.4,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,17.9
47-2111,0.0,1.0,1.1,71.6,7.2,0.5,0.1,1.0,0.4,0.0,0.2,0.9,0.2,3.0,1.5,0.6,0.4,0.1,0.3,3.4
47-2132,0.0,0.4,0.0,90.5,2.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.5,2.3
47-2141,0.0,0.2,0.0,51.0,1.2,0.2,0.1,0.1,0.1,0.0,1.5,0.2,0.0,1.7,1.5,1.0,0.3,0.5,0.4,2.4
47-2151,0.0,1.9,1.5,68.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,18.6
47-2152,0.0,0.4,1.3,74.5,3.3,0.4,0.2,0.3,0.0,0.0,0.1,0.6,0.1,2.5,1.6,0.5,0.0,0.0,0.6,3.4
47-2171,0.0,0.3,0.0,88.1,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-2221,0.0,0.3,0.0,85.2,6.7,1.1,0.0,0.0,0.0,0.0,0.3,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.7
47-3012,0.0,0.3,0.0,87.9,2.4,0.4,1.0,0.0,0.0,0.0,0.2,0.3,0.2,3.6,0.4,0.3,0.4,0.0,0.9,0.4
47-3013,0.0,0.3,0.2,91.5,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.3,1.9
47-3015,0.0,1.1,0.3,90.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,1.1
47-3019,0.0,0.7,0.3,75.6,4.8,0.2,2.0,0.0,0.0,0.0,0.0,1.9,0.0,5.8,1.3,0.3,0.0,0.0,1.0,4.2
47-4011,0.0,0.8,1.5,7.0,0.3,0.0,0.0,0.3,0.0,0.4,1.6,32.1,0.2,1.6,0.6,0.4,0.0,0.0,0.2,44.4
47-4041,0.0,0.7,0.5,6.4,1.5,0.0,0.0,0.2,0.0,0.0,0.0,3.1,0.0,81.3,0.6,0.3,0.0,0.0,0.0,3.9
47-4051,0.0,0.2,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8
47-4061,0.0,0.7,0.0,15.3,0.0,0.0,0.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3
47-4090,0.0,0.6,0.8,52.3,3.3,1.1,3.0,2.0,0.3,0.0,0.0,3.6,0.5,0.0,2.2,1.1,0.0,0.0,0.4,13.5
47-5011,0.0,97.3,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5012,0.0,91.2,0.0,1.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5013,0.0,87.5,1.9,0.8,1.7,1.8,0.0,0.0,0.0,0.0,1.6,0.0,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0
47-5021,0.0,21.1,0.0,65.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,8.3,0.3,2.1,0.0,0.0,0.0,0.0,0.0,0.8
47-5031,0.0,21.1,0.0,10.6,11.2,11.2,0.0,0.0,0.0,0.0,0.0,10.3,0.0,2.8,0.0,0.0,0.0,0.0,0.0,29.8
47-5041,0.0,97.4,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5042,0.0,94.5,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5049,0.0,79.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5051,0.0,82.1,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47-5061,0.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0
47-5071,0.0,82.7,0.4,11.4,0.5,0.7,0.0,1.2,0.0,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
47-5081,0.0,73.6,0.0,17.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0
47-5099,0.0,85.1,0.0,8.3,1.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
49-2022,0.0,0.0,0.2,12.7,0.1,3.1,0.3,0.0,71.0,0.0,0.0,2.9,1.0,3.3,0.5,0.2,0.0,0.0,1.6,1.5
49-2092,0.0,1.8,0.4,3.3,8.3,37.8,6.6,2.9,0.0,0.0,1.5,0.7,0.0,0.8,0.0,0.0,2.6,0.0,22.9,3.3
49-2094,0.0,1.9,1.7,8.1,32.3,10.2,0.4,0.9,1.0,0.0,0.0,6.2,0.4,0.0,1.5,0.3,0.0,0.1,8.6,21.3
49-3023,0.0,0.1,0.2,0.4,0.4,2.4,43.0,1.4,0.1,0.1,0.9,0.3,0.1,0.8,0.3,0.2,0.5,0.1,30.5,3.3
49-3093,0.0,0.2,0.0,0.0,1.2,2.9,85.2,0.9,0.0,0.0,0.7,0.1,0.1,0.3,0.0,0.0,0.0,0.0,6.7,0.3
49-9012,0.0,3.7,38.1,9.6,3.8,8.8,3.0,3.9,0.0,0.0,0.0,1.9,1.1,0.0,0.3,0.0,0.0,0.0,2.3,14.7
49-9041,0.0,4.5,2.8,1.9,52.8,11.6,0.2,1.6,0.1,0.0,1.3,0.7,0.6,2.3,0.2,0.1,0.0,0.0,11.8,3.7
49-9043,0.0,4.8,1.0,3.0,62.8,5.1,1.0,4.9,0.2,0.0,1.6,1.5,0.6,3.3,0.9,0.4,0.7,0.1,4.5,3.7
49-9044,0.0,1.0,0.1,47.2,33.8,2.5,0.4,0.7,0.0,0.0,0.0,1.4,0.2,7.4,0.0,0.0,0.0,0.0,4.8,0.4
49-9051,0.0,0.1,48.2,32.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.8,0.7,0.7,0.1,0.0,0.0,0.0,0.0,14.1
49-9069,0.0,1.3,0.9,0.5,11.2,21.4,0.0,1.8,0.0,0.0,0.0,8.9,0.9,2.0,2.3,0.0,0.0,0.0,14.9,22.2
49-9096,0.0,8.3,0.3,25.9,19.8,1.3,1.9,11.2,2.0,0.0,2.6,1.9,0.0,4.5,0.0,0.0,6.5,0.0,1.3,8.4
49-9099,0.0,0.7,0.6,11.9,8.4,14.3,13.7,2.1,0.4,0.0,2.2,2.6,0.6,12.3,0.6,0.3,3.0,0.5,4.0,9.4
51-1011,0.0,1.0,2.0,1.1,72.6,4.3,3.8,0.9,0.4,0.0,0.1,1.9,0.7,1.9,0.3,0.7,0.1,0.3,2.6,3.8
51-2098,0.0,0.0,0.0,0.4,73.2,4.3,1.7,0.4,0.0,0.0,0.0,0.8,0.1,17.0,0.0,0.7,0.0,0.0,0.2,0.0
51-4011,0.0,0.0,0.0,0.1,95.3,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.9,0.0,0.0,0.0,0.0,0.1,0.0
51-4023,0.0,0.3,0.0,1.4,91.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.2,0.0
51-4032,0.0,2.3,0.0,3.2,84.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0
51-4035,0.0,3.1,0.0,1.5,84.5,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.8,0.0,0.0,0.0,0.0,0.0,0.0
51-4041,0.0,0.3,0.2,0.4,81.5,3.9,0.2,1.5,0.0,0.0,0.2,1.2,0.2,5.4,0.2,0.0,0.0,0.0,2.1,1.3
51-4111,0.0,0.1,0.0,0.0,93.6,1.0,0.0,0.1,0.0,0.0,0.0,0.7,0.3,2.2,0.0,0.0,0.0,0.0,0.1,0.6
51-4121,0.0,1.5,0.5,12.1,62.7,3.8,0.3,1.5,0.0,0.0,0.2,0.7,0.2,4.3,0.1,0.0,0.1,0.0,3.9,1.2
51-4191,0.0,0.3,0.0,0.0,93.5,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.3
51-8013,0.0,0.2,71.2,0.6,1.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.4,1.5,4.0,1.3,0.0,0.0,0.4,17.1
51-8031,0.0,0.3,11.4,0.6,3.3,0.2,0.0,0.1,0.0,0.0,0.0,1.1,0.0,3.6,0.4,0.1,0.1,0.1,0.3,78.3
51-8092,0.0,10.6,41.1,0.0,4.7,0.8,0.0,33.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
51-8093,0.0,16.6,1.1,0.0,53.2,6.8,0.2,16.6,0.0,0.0,0.0,0.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1
51-8099,0.0,12.5,3.8,7.6,26.3,4.0,0.0,0.8,0.0,0.0,0.0,1.4,1.6,10.3,1.5,0.7,0.0,0.0,0.0,28.6
51-9012,0.0,2.9,0.0,0.0,84.0,2.7,0.3,0.2,0.0,0.0,0.0,0.6,0.2,2.2,0.0,0.0,0.0,3.5,0.0,0.0
51-9021,0.0,14.2,0.0,4.3,65.4,6.8,0.8,0.7,0.0,0.0,0.0,0.3,0.5,3.4,0.0,0.0,0.0,0.0,0.8,0.9
51-9023,0.0,1.0,0.0,0.8,83.7,7.3,1.1,0.1,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1
51-9032,0.0,0.7,0.0,4.1,83.0,5.4,0.9,0.6,0.0,0.0,0.0,0.4,0.1,2.8,0.0,0.2,0.0,0.0,0.0,0.0
51-9041,0.0,0.1,0.0,0.8,94.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0
51-9051,0.0,5.8,0.0,0.0,66.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
51-9061,0.0,1.3,0.4,0.9,62.1,5.8,1.6,2.8,0.3,0.1,0.1,9.0,0.6,10.2,0.1,0.5,0.0,0.1,1.5,1.1
51-9111,0.0,0.3,0.0,0.0,70.9,9.1,0.8,1.5,0.2,0.0,0.0,0.4,0.2,16.4,0.0,0.1,0.0,0.0,0.1,0.0
51-9121,0.0,0.4,0.0,2.2,88.1,1.7,0.0,0.2,0.0,0.0,0.0,0.3,0.1,3.0,0.0,0.1,0.0,0.0,0.6,0.2
51-9195,0.0,0.3,0.0,6.7,72.0,2.2,2.5,0.0,0.0,0.0,0.0,0.7,0.3,5.7,0.0,0.0,0.0,0.0,0.0,0.2
51-9198,0.0,0.7,0.2,2.2,58.7,1.2,0.6,0.4,0.4,0.0,0.0,0.7,0.2,30.5,0.0,0.2,0.0,0.1,3.0,0.2
51-9199,0.0,0.7,0.3,0.6,42.1,6.4,2.0,1.0,0.5,0.1,0.2,1.3,0.3,35.0,0.4,2.1,0.1,0.1,0.9,1.3
53-2012,0.0,0.6,0.2,0.5,4.1,1.0,0.1,49.7,0.0,0.8,1.1,3.6,2.7,1.5,12.5,10.2,0.3,0.0,0.7,2.3
53-3033,0.0,0.1,0.0,1.6,4.6,18.0,21.5,29.7,0.5,0.0,2.9,0.5,0.5,3.3,0.4,1.6,0.1,4.5,2.0,0.8
53-4013,0.0,2.4,0.0,0.0,2.2,0.0,0.0,91.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
53-5011,0.0,1.0,0.0,1.5,0.8,0.0,0.0,79.3,0.0,0.0,1.4,0.6,0.0,1.2,0.5,0.0,1.4,0.0,0.0,11.7
53-5021,0.0,1.1,0.0,2.6,0.8,0.2,0.0,78.1,0.0,0.0,1.9,0.2,0.0,1.1,0.7,0.0,1.2,1.1,0.4,6.5
53-7011,0.0,4.9,0.0,0.0,35.4,29.6,0.0,23.8,0.0,0.0,0.0,0.0,0.8,3.6,0.0,0.0,0.0,0.0,0.0,0.0
53-7021,0.0,3.0,0.3,39.2,22.1,9.2,0.3,13.8,0.0,0.0,1.9,0.0,0.4,2.0,0.0,0.0,0.0,0.0,0.5,2.8
53-7031,0.0,37.7,0.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
53-7032,0.0,22.9,1.2,49.4,4.2,3.8,0.2,1.9,0.0,0.0,0.0,0.9,0.6,4.5,0.0,0.0,0.0,0.0,0.9,2.6
53-7033,0.0,75.0,0.0,7.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-7061,0.0,0.1,0.0,0.3,6.6,3.4,25.7,6.9,0.0,0.0,5.8,0.2,0.1,0.0,0.1,0.1,0.4,0.0,37.9,1.6
53-7063,0.0,0.2,0.0,0.0,72.4,3.3,1.2,13.8,3.2,0.0,0.0,0.0,0.0,4.1,0.0,0.2,0.0,0.0,1.2,0.0
53-7064,0.0,0.0,0.0,0.0,22.9,10.2,25.6,12.4,0.5,0.0,0.0,0.5,0.3,23.0,0.0,0.7,0.0,0.3,0.6,0.1
53-7071,0.0,10.0,17.7,0.0,3.0,13.9,0.0,43.4,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.9
53-7072,0.0,43.1,0.5,10.3,6.7,8.6,1.0,13.8,0.0,0.0,0.0,0.0,0.9,4.5,0.0,0.0,0.0,0.0,0.0,2.0
53-7073,0.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-7111,0.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53-7121,0.0,6.6,0.0,0.0,15.8,13.8,0.0,55.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.8
53-7199,0.0,1.0,0.7,1.6,7.5,11.9,25.3,23.6,0.0,0.0,7.1,2.1,0.0,6.3,0.3,0.4,0.0,0.3,2.8,7.3
11-1961,0.0,0.0,2.8,0.0,1.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-1031,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.1,72.1,0.1,1.3,2.1,2.6,0.1,0.5,0.0,0.0,0.2,18.2
13-1075,0.0,0.0,0.3,0.3,1.8,0.2,0.3,1.2,0.5,1.7,0.0,1.2,2.3,0.7,1.5,1.2,0.2,0.1,81.4,3.1
13-1151,0.0,0.0,1.1,0.6,6.7,3.6,3.0,3.6,4.4,10.8,1.0,13.0,6.7,7.4,11.4,11.8,0.7,2.3,3.9,6.9
13-2041,0.0,0.0,0.3,0.1,2.9,5.6,1.9,0.4,1.4,67.5,0.7,1.5,13.4,3.1,0.4,0.3,0.0,0.0,0.2,0.4
15-1134,0.0,0.0,0.1,0.2,2.5,2.9,4.9,0.5,15.5,4.8,0.7,29.3,4.3,4.0,6.9,1.4,0.6,0.0,4.3,1.3
17-2061,0.0,0.0,0.3,0.0,27.8,4.9,0.1,0.0,4.9,0.4,0.3,42.7,3.8,1.8,0.6,0.1,0.0,0.0,0.0,8.3
17-2161,0.0,0.0,35.1,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.8,4.4,2.8,0.0,0.0,0.0,0.0,18.0
17-3011,0.0,0.0,0.3,9.7,6.1,0.9,0.6,0.0,0.1,0.0,0.3,75.2,0.9,1.5,0.5,0.1,0.0,0.0,0.1,2.1
17-3012,0.0,0.0,7.7,15.9,24.9,1.5,0.0,0.3,4.7,0.0,0.0,36.0,2.0,3.9,0.0,0.0,0.0,0.0,0.0,1.1
19-2099,0.0,0.0,0.3,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.6,11.9,0.0,0.0,0.0,0.0,51.0
19-3051,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.2,0.2,0.9,0.0,0.0,0.0,0.6,82.2
19-4051,0.0,0.0,57.9,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,13.3,1.6,0.7,0.0,0.0,0.0,0.0
27-1024,0.0,0.0,0.1,0.5,14.6,5.6,3.8,0.1,8.8,1.5,0.7,27.0,3.0,2.7,3.0,0.6,1.0,0.1,2.8,1.6
27-3042,0.0,0.0,0.5,0.4,15.0,2.8,0.6,1.0,10.7,3.6,0.0,35.6,2.5,9.1,3.3,1.8,1.0,0.0,2.3,3.2
29-1141,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,1.5,0.0,0.4,0.5,2.1,2.8,86.1,0.0,0.0,0.5,5.3
33-2011,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.2,0.1,0.2,0.2,0.0,0.0,94.7
33-9021,0.0,0.0,0.3,0.0,0.9,0.0,0.0,2.7,1.0,10.0,0.0,10.2,6.2,38.4,0.7,0.2,0.0,0.2,1.8,7.9
33-9099,0.0,0.0,0.1,0.1,0.4,0.1,0.0,18.6,0.1,0.4,0.1,1.3,0.6,0.0,40.6,2.5,0.9,0.5,1.1,20.4
37-1012,0.0,0.0,0.1,0.8,0.0,0.1,0.4,0.0,0.0,0.0,0.7,0.6,0.1,32.4,2.0,0.5,5.7,1.2,1.7,5.2
37-3013,0.0,0.0,1.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,0.3,0.0,0.2,0.0,0.4,5.1
41-1011,0.0,0.0,0.0,0.1,0.3,1.1,68.3,0.1,0.3,0.3,1.6,0.2,0.3,0.3,0.2,0.3,0.6,0.6,0.6,0.4
41-2011,0.0,0.0,0.0,0.0,0.6,0.6,81.6,0.1,0.4,0.2,0.1,0.0,0.1,0.6,0.4,0.4,1.6,10.6,1.0,1.0
41-2031,0.0,0.0,0.0,0.2,0.9,1.3,89.9,0.1,0.2,0.4,0.3,0.2,0.1,0.8,0.0,0.4,1.0,0.4,0.5,0.2
41-3031,0.0,0.0,0.1,0.0,0.0,0.2,0.8,0.0,0.2,90.2,0.0,0.6,2.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0
41-9099,0.0,0.0,0.1,1.2,3.0,11.3,43.4,0.5,2.8,6.9,1.6,5.1,2.3,5.0,0.5,1.2,0.7,0.9,2.0,0.6
43-3011,0.0,0.0,0.6,0.4,1.3,3.6,2.5,1.7,2.4,21.0,1.9,7.7,6.1,36.1,1.1,9.5,0.1,0.1,0.5,1.9
43-4041,0.0,0.0,0.4,0.2,2.7,12.1,12.9,0.4,1.9,42.2,1.5,2.4,10.8,8.1,0.3,2.4,0.0,0.4,0.7,0.4
43-5041,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,39.7
43-9022,0.0,0.0,0.1,0.0,0.3,0.2,0.2,0.5,1.2,2.8,0.4,6.7,0.4,8.0,23.8,3.7,0.0,0.0,0.4,41.6
43-9071,0.0,0.0,0.1,0.1,3.7,4.3,5.6,3.6,10.3,12.6,0.0,8.2,2.8,27.8,5.5,6.5,0.4,0.2,1.1,4.2
47-2231,0.0,0.0,4.3,87.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
49-2021,0.0,0.0,0.5,17.8,1.8,9.3,4.3,2.2,36.6,0.0,0.0,3.5,0.9,1.4,0.0,0.0,0.0,0.0,10.6,9.6
49-2095,0.0,0.0,66.1,3.0,1.8,1.2,0.0,2.0,0.0,0.0,0.0,2.0,2.2,0.0,0.5,0.0,0.0,0.0,2.7,14.8
49-3041,0.0,0.0,0.5,0.3,1.4,57.4,4.2,0.3,0.0,0.0,0.5,0.1,0.2,1.0,0.4,0.0,0.0,0.0,4.3,0.2
49-9021,0.0,0.0,0.4,67.0,2.0,3.3,3.5,0.4,0.1,0.1,0.6,0.5,0.3,0.0,3.5,1.3,0.2,0.2,2.4,2.8
49-9031,0.0,0.0,1.6,2.8,0.5,4.3,32.0,0.6,0.0,0.0,1.4,0.0,0.0,0.9,0.2,0.0,0.0,0.0,30.4,0.3
49-9052,0.0,0.0,1.4,31.7,0.2,0.2,0.0,0.0,56.0,0.0,0.0,3.3,0.3,0.0,0.1,0.1,0.0,0.0,0.1,1.3
